X1 X2 X3 X4 X5 X6 X7 X8 X9 X10 X11 X12 X13 X14 X15 X16 X17 X18 X19 X20 X21 X22 X23 X24 X25 X26 X27 X28 X29 X30 X31 X32 X33 X34 X35 X36 X37 X38 X39 X40 X41 X42 X43 X44 X45 X46 X47 X48 X49 X50 X51 X52 X53 X54 X55 X56 X57 X58 X59 X60 X61 X62 X63 X64 X65 X66 X67 X68 X69 X70 X71 X72 X73 X74 X75 X76 X77 X78 X79 X80 X81 X82 X83 X84 X85 X86 X87 X88 X89 X90 X91 X92 X93 X94 X95 X96 X97 X98 X99 X100 Y
0.025 -0.0040 1.147 2.36 0.993 0.938 -1.256 -0.754 0.091 0.806 -1.238 -0.946 2.159 -0.173 -0.075 0.156 -1.868 -0.651 0.657 -0.654 0.326 0.732 -1.2 0.39 0.11 0.018 1.377 0.827 -0.951 -0.247 -2.025 2.015 0.764 0.126 0.904 -2.344 0.428 0.232 -0.721 -1.239 -0.877 -0.803 -1.535 0.415 -0.216 -0.734 0.584 -1.179 -0.158 0.388 -0.152 1.078 1.316 0.576 -0.291 0.272 1.234 -0.462 0.594 -0.512 -0.553 -0.545 -0.113 0.889 2.183 2.18 -1.536 -2.465 0.728 0.092 -0.096 0.295 -0.512 -1.09 -2.265 1.287 -0.609 -0.084 -1.571 0.515 -0.52 0.262 0.215 1.02 -0.153 1.186 1.12 0.096 -0.199 -0.621 0.14 0.783 -1.486 -0.013 -0.134 -0.821 0.256 0.843 0.429 0.79 -1
0.123 -0.0040 -1.127 0.692 0.331 -0.716 -0.67 -0.989 -0.281 0.13 -1.082 1.293 -0.334 -2.011 -0.353 -0.484 0.225 1.954 0.221 -0.41 1.445 0.27 -0.039 0.075 2.221 0.348 -0.667 -1.729 -1.208 0.896 -0.044 0.394 1.862 1.129 -0.652 -0.286 0.072 -0.489 0.495 0.716 1.021 0.562 0.365 -0.075 0.853 -1.039 -1.608 0.101 0.92 0.716 -0.913 0.012 1.115 -0.53 0.327 -0.547 -0.572 0.036 -0.121 0.431 -0.666 -1.823 -0.189 -1.871 -0.033 0.159 -0.721 -0.659 0.201 0.906 -0.13 0.248 0.359 -0.906 -0.173 -0.413 -0.322 1.913 -1.652 -0.615 -0.546 -1.748 1.832 0.728 -1.024 -0.409 -0.701 0.112 -2.192 0.709 0.457 2.425 0.528 0.293 -0.94 -1.326 0.672 0.104 0.0020 0.187 -1
-1.358 0.39 1.544 0.625 0.934 -1.14 0.351 1.803 0.323 -0.62 0.918 -2.233 -0.438 0.279 -2.116 -1.438 0.482 0.754 0.13 -0.856 -0.0070 -0.708 0.83 1.212 1.185 -0.447 -0.131 2.062 1.325 0.433 -0.396 1.218 -0.348 -0.778 0.297 0.352 0.172 -0.395 -1.141 0.614 -0.018 -1.127 -0.733 -0.255 -0.537 -0.728 -1.223 -1.197 1.586 -0.324 0.624 -0.194 0.144 0.023 0.283 -0.544 -1.706 0.567 0.278 -1.199 0.081 0.356 1.711 0.995 -1.317 0.116 0.285 -0.741 0.495 -0.885 -0.272 0.019 -1.168 -0.083 0.128 -1.955 -0.042 -1.237 0.598 0.635 0.028 0.132 -1.993 -0.298 0.042 1.027 0.128 -0.365 -0.188 1.281 -0.603 0.377 0.125 0.205 -0.034 -0.678 1.571 -0.061 0.678 0.92 1
-1.068 -1.398 1.257 -0.149 2.118 -0.183 0.651 0.175 -1.491 0.952 2.069 -0.322 -0.711 -2.245 -0.191 -0.255 0.567 -0.351 -0.384 0.984 0.79 1.586 -0.505 -1.925 0.311 0.187 -0.866 -1.141 -0.453 -0.826 -0.446 0.513 -0.3 -2.084 0.04 1.172 1.635 -0.379 -0.167 0.013 -0.196 -1.535 -0.224 0.329 -0.826 -0.115 -2.092 0.501 -0.69 -0.619 0.716 -2.277 -0.034 -0.369 0.666 -1.709 1.445 0.139 -0.137 -0.477 -0.385 0.012 0.261 0.385 -0.791 0.778 -1.264 -1.505 -1.97 -1.519 -0.678 1.248 -0.013 -1.3 0.359 -0.083 0.688 -0.221 0.519 -1.236 1.525 -0.111 0.459 1.675 -2.236 0.086 -0.489 0.045 -1.86 0.612 0.692 -0.74 1.568 0.437 -0.744 1.812 0.899 -0.494 -1.748 -0.05 1
-0.806 -1.18 0.498 -0.668 -0.231 1.645 -0.021 -0.375 0.959 -0.481 -0.631 0.772 -0.593 2.328 -0.442 -0.104 0.45 0.929 -0.436 -0.735 0.671 -1.671 0.199 -1.437 1.413 0.769 -0.7 1.065 -0.75 -0.949 -0.439 -1.246 -0.04 -0.725 -0.051 0.486 -0.992 -0.286 0.43 -0.027 -0.754 -0.091 -0.371 0.645 1.044 -0.123 0.713 -0.169 0.031 -0.075 1.048 0.034 -1.944 0.353 0.293 1.283 0.113 2.203 0.71 -0.83 1.953 1.078 -1.847 -1.807 -0.889 2.769 -1.416 -0.602 1.48 1.539 1.51 -1.005 0.321 -0.733 -0.098 0.893 -0.452 -0.144 0.231 0.292 -1.857 -0.437 0.888 0.139 -1.153 1.532 0.848 -0.459 -0.484 1.126 -1.415 -0.529 0.396 -0.859 -0.857 -0.649 -0.301 0.312 -1.493 -2.244 -1
0.971 -2.787 -0.642 1.2 1.104 0.806 -0.32 0.576 0.526 -0.105 0.139 -0.203 -1.016 -1.635 -1.734 1.974 -0.051 0.101 0.599 -0.297 0.406 0.838 -0.709 0.871 1.618 0.993 0.567 -2.223 -1.245 -1.775 -0.209 -0.019 0.192 1.544 0.2 0.674 -0.362 -0.149 0.223 1.904 -1.77 -0.392 3.347 -0.553 1.386 1.582 1.087 -0.431 -0.843 -1.137 -0.934 -0.356 -1.056 1.632 -0.855 -0.712 2.079 -0.295 0.877 0.61 1.22 -0.586 1.112 0.188 0.022 0.448 -1.24 2.265 -2.263 -1.741 0.316 -0.088 -0.81 -1.412 0.457 -1.693 -2.63 0.141 1.507 -0.064 0.537 0.719 -0.653 0.268 -0.373 0.678 -0.124 -1.299 0.112 1.985 0.939 -0.584 -0.084 -0.0020 -1.543 -0.959 -0.285 -0.552 -0.255 0.865 -1
1.177 0.435 0.831 0.296 -0.227 0.201 1.159 0.162 -1.304 0.588 1.623 -0.433 1.721 1.027 0.999 -0.052 0.58 0.935 0.303 1.795 1.506 -1.472 -0.782 0.27 -0.0080 0.893 0.73 -0.264 0.881 -0.226 -0.958 0.07 -0.133 -1.152 1.155 -0.586 -1.58 -0.919 -0.061 1.558 -0.017 0.235 2.685 0.276 -0.06 -0.825 1.224 1.614 -1.294 -0.901 -0.502 -2.346 -0.352 0.373 -0.299 0.715 -0.536 1.253 0.427 0.114 0.546 -1.799 0.229 -1.458 -0.659 0.078 0.216 0.738 -0.379 0.69 0.636 -1.718 -1.433 -0.238 0.904 -1.871 3.312 0.266 1.952 0.741 0.557 0.719 -0.058 1.035 0.408 -0.324 -0.057 0.717 0.554 3.09 0.347 0.3 -0.31 -0.85 1.477 0.554 -0.791 0.902 0.233 0.493 1
1.294 -1.667 -0.863 -1.188 -0.411 0.724 -0.241 -0.707 0.587 0.218 -0.725 0.359 1.572 -0.112 0.277 -0.46 -1.59 -2.08 -1.12 0.775 -0.437 -0.891 0.119 -0.933 -0.964 0.515 -0.726 0.866 -0.736 -0.772 -1.486 -1.726 -0.407 -0.397 -2.023 0.495 0.221 0.101 -0.744 -0.089 -0.127 0.182 0.127 -0.849 -0.883 0.34 -0.535 1.8 1.16 -0.955 1.709 -0.222 2.556 -0.204 -0.094 0.813 0.037 -1.561 0.601 1.477 -0.073 0.739 -0.738 1.859 0.993 0.783 0.755 0.121 0.545 0.329 -0.036 -0.153 -0.402 0.321 -0.403 0.888 0.228 -0.215 -0.375 0.64 0.361 1.252 0.751 -0.788 -0.952 -0.111 -0.812 0.507 0.033 0.816 1.255 0.152 1.761 -1.67 0.0 0.485 0.418 1.043 0.674 -0.53 1
0.455 0.802 -1.93 1.185 -0.281 0.769 0.639 0.308 -0.568 1.107 0.807 -0.35 1.236 -0.878 1.431 0.674 -0.08 -0.954 -1.79 0.161 0.349 0.174 -0.229 0.939 -0.183 -0.32 -1.765 0.743 -0.941 -0.566 0.014 1.93 0.017 0.316 1.238 -0.196 -0.604 1.728 -1.923 1.866 1.466 -1.068 1.057 -0.544 1.202 -0.091 -0.913 -1.205 0.96 1.125 1.011 -0.52 -0.6 0.878 -0.15 0.118 -0.142 -1.227 -0.58 -0.37 -0.855 -0.786 -1.009 0.223 -1.87 1.462 1.107 0.568 -0.264 -0.384 2.342 -1.059 0.259 0.075 -0.313 -0.512 -0.639 0.143 -0.644 -0.305 1.532 0.437 0.158 -0.813 -0.193 -1.307 -0.18 0.916 -0.2 -1.18 -1.085 -1.591 1.28 -0.427 0.549 0.659 -1.688 0.639 -0.185 0.527 -1
0.357 -0.193 0.657 -0.461 -0.156 -1.652 0.984 0.085 -0.853 0.059 0.029 -1.457 -0.94 1.261 1.889 -0.802 -0.247 -0.929 -1.622 0.874 -0.61 0.526 -0.878 -0.014 0.172 -0.412 -0.452 -0.501 1.565 -1.127 0.375 1.075 -3.59 -0.436 -1.226 0.212 -0.648 0.585 -0.614 -1.981 -0.227 0.217 1.361 1.528 0.68 -0.817 -0.388 -0.49 0.563 1.005 2.042 -1.215 0.655 -0.908 -0.411 -0.433 -2.02 2.316 -2.144 -0.106 1.829 -1.214 -1.114 -0.141 -1.85 -0.324 -0.405 0.195 0.473 0.037 1.301 -0.853 -0.575 0.596 0.643 0.432 -0.969 1.797 1.148 -0.607 -0.927 -0.461 -1.894 -1.522 0.086 0.691 0.143 0.748 0.365 -0.826 -0.42 -0.145 -0.544 -0.232 0.095 -0.623 -0.819 0.479 1.416 -1.635 1
0.193 -0.658 1.461 1.453 0.197 0.624 -1.139 -0.985 0.226 1.057 -0.669 0.408 1.941 -0.697 0.622 0.806 1.163 1.099 1.768 0.851 0.556 -0.078 0.173 0.407 0.828 0.978 -0.236 0.119 -0.643 -2.283 0.169 -0.018 -0.133 0.181 1.531 0.93 2.364 -0.457 2.14 1.199 0.365 0.246 0.859 1.233 -2.458 0.666 0.094 1.299 -0.633 -1.795 -0.823 0.553 0.193 -0.303 0.358 0.792 0.335 -2.44 0.906 -1.243 -2.607 -0.704 -1.596 0.3 0.025 0.961 -0.464 1.159 -0.396 -0.786 -1.2 -0.441 -0.84 2.222 0.454 -2.037 0.831 1.549 -0.74 0.317 1.296 0.55 -0.859 -1.686 -0.849 -0.565 -0.283 0.075 0.228 1.233 -1.126 -0.226 0.669 0.126 1.321 0.613 0.681 -0.629 1.647 0.109 -1
-1.553 -0.215 0.086 -0.818 -1.025 -0.425 0.253 -2.017 -0.028 -0.471 -0.496 -1.056 -1.012 -0.033 0.298 -0.064 -0.068 0.048 0.18 0.969 0.046 -0.213 -0.01 0.253 -0.115 -0.656 0.822 -0.395 -0.101 0.547 0.156 -1.489 -1.449 0.896 0.262 -0.508 0.023 -1.222 -1.204 0.404 0.254 0.247 -1.392 0.045 1.078 0.131 0.433 0.361 -1.113 -2.01 -0.495 0.936 -0.18 0.247 -0.348 -0.993 -1.891 -0.268 0.299 1.729 -1.249 1.028 -0.387 -2.725 -0.578 0.891 0.038 0.67 -0.412 -1.125 0.418 -0.1 0.332 -0.466 -0.343 0.203 0.485 0.155 0.655 0.597 -0.948 0.998 -0.189 0.704 -0.127 0.689 -1.188 0.343 -0.261 1.131 -0.839 -0.505 -0.849 0.465 -2.643 1.246 0.217 1.15 0.668 -2.775 -1
-1.62 0.769 0.527 0.537 -0.799 0.764 0.219 -0.916 0.245 1.333 -1.638 0.111 0.213 0.5 1.148 -0.222 0.065 -0.263 0.744 0.856 1.427 1.533 0.209 0.932 0.329 -0.466 1.403 1.253 0.183 -0.994 -1.691 -0.568 0.109 0.186 0.618 -0.638 2.473 0.293 1.836 2.081 -0.314 0.849 -0.223 0.968 -0.901 -0.638 0.636 -1.343 -0.513 0.966 0.617 0.286 -0.53 -1.089 0.501 0.547 -0.66 -0.407 -1.38 0.425 -0.355 0.608 0.663 -0.174 -0.714 0.149 1.581 0.794 -0.491 -1.102 -0.61 0.018 0.0020 2.17 -1.289 0.3 -0.733 0.927 0.278 1.559 -0.379 -0.899 0.078 -0.879 -0.598 -1.53 0.178 -0.84 -0.783 1.701 1.258 1.675 -0.799 0.333 0.0040 -0.492 -1.377 -0.206 -0.546 0.761 -1
-0.897 0.172 -0.867 -1.046 -1.061 1.248 1.704 -0.667 0.176 -0.484 0.343 0.014 0.385 -1.509 -0.554 -1.64 -0.427 -0.739 -0.117 -1.783 -0.684 -0.102 -0.583 0.43 -0.196 -1.535 -0.361 0.491 -1.078 -0.296 0.724 0.629 0.596 0.084 0.97 0.688 0.758 0.897 1.455 -1.382 0.148 -0.862 0.226 0.105 -1.882 0.51 -0.138 -0.997 -0.732 -1.494 -0.449 -1.285 0.765 0.534 1.079 0.356 1.836 -0.827 -1.129 -1.219 -0.379 1.086 -1.673 -0.127 1.339 0.422 -1.047 0.1 -0.319 0.405 0.416 1.357 -0.222 -0.928 -1.244 -0.251 -0.514 0.505 -0.876 2.175 -1.015 0.454 2.095 0.515 -0.588 -0.742 1.409 -0.902 -0.829 1.231 0.214 -0.083 0.573 1.235 -1.071 0.435 -1.076 -1.569 -0.867 -0.643 1
-0.975 0.184 -0.206 1.16 1.065 1.413 1.2 -0.639 -2.657 -0.915 1.5 0.109 0.717 0.873 2.064 -0.315 -1.515 0.91 -2.698 0.249 -1.1 0.527 -0.445 0.093 -0.868 -0.311 1.126 0.527 -0.337 -0.212 0.996 1.232 0.0030 0.623 1.061 -0.619 0.539 -0.058 -0.652 -0.104 -0.03 -0.073 0.067 -0.744 0.594 0.361 -1.164 0.554 0.086 -1.033 -0.351 0.624 -1.088 0.134 0.0030 -0.918 -0.127 -1.921 0.4 1.172 -1.107 -0.059 1.258 -0.111 -0.56 0.434 1.971 0.532 0.692 0.713 -1.037 -0.768 0.879 -0.556 -1.747 -0.19 -0.872 -1.233 -1.558 0.104 0.401 0.403 -0.896 0.138 -0.987 0.332 0.579 1.502 -1.116 0.521 2.145 -0.757 -0.157 -0.087 -1.294 1.745 -1.467 0.112 0.891 -0.059 -1
-1.16 -0.142 -3.15 0.082 -1.704 -0.423 1.227 0.447 0.194 0.475 -0.354 0.074 0.444 1.046 0.899 1.708 0.301 -1.065 -1.773 -1.437 -0.178 -0.652 -1.209 -0.817 1.624 2.088 -1.194 0.066 -0.205 -0.869 -0.62 0.011 -0.0050 -1.696 -0.091 0.077 1.277 1.111 0.92 -1.2 0.142 0.725 -0.447 -0.307 -0.888 0.582 -2.102 -1.497 0.234 -0.489 -0.433 -0.278 0.098 -0.023 0.318 0.543 0.361 0.5 1.552 1.455 -1.503 -0.368 -0.736 -1.727 -1.258 -0.054 -1.209 -0.818 1.194 0.399 -1.258 -0.587 -0.117 0.044 0.751 0.138 0.989 0.801 0.083 0.671 0.747 -0.688 0.063 -1.116 2.039 -0.328 0.124 0.51 0.714 -0.727 -0.082 1.031 1.3 -0.922 0.275 -0.829 -1.52 0.519 0.522 0.807 -1
0.075 -1.371 0.848 -0.55 -1.112 -0.676 0.179 0.421 0.229 1.156 -1.542 0.659 0.887 1.237 0.508 0.527 -0.43 1.345 0.951 -0.454 -1.599 1.523 -0.244 1.011 -0.826 0.149 -1.617 0.097 0.586 -0.5 0.883 0.902 -1.592 0.483 -0.679 0.854 2.234 0.622 -0.952 -1.313 0.447 1.255 0.677 -1.5 -0.293 0.822 0.243 -0.824 0.743 0.409 -0.663 0.816 -1.038 0.745 0.112 1.237 1.216 0.38 -0.195 1.409 -1.899 0.946 0.241 -0.871 1.924 0.918 -0.676 -0.672 0.131 -1.499 1.015 -0.038 1.628 -0.291 0.286 -0.711 -0.517 -0.557 1.716 0.0040 0.542 -1.307 0.956 1.355 -0.939 0.167 -1.696 1.713 0.265 -0.111 -0.084 -1.233 -0.17 -0.845 -0.274 1.099 -0.488 -0.966 0.042 -0.077 -1
-1.106 -2.241 0.27 -0.95 0.079 -1.106 0.725 -1.421 -0.283 -0.93 -1.0 -1.048 -0.798 0.267 -2.875 -0.673 0.0060 0.611 -0.68 -0.399 -1.229 -0.688 -0.73 -1.5 0.135 0.792 -0.466 0.632 2.13 1.052 -0.527 0.354 0.833 0.693 0.84 1.01 0.128 -0.328 1.406 0.14 -0.632 0.581 1.994 -0.236 1.437 1.165 -1.708 0.925 0.112 -1.211 -0.121 0.834 1.934 -0.779 0.654 0.343 -0.606 1.237 -0.135 0.087 0.396 0.556 -0.081 -1.267 -1.194 -1.131 1.4 1.796 0.544 1.443 -0.052 -0.557 -1.119 -0.696 0.402 -0.457 -0.935 0.99 -0.682 0.252 -0.29 -0.311 -0.143 0.51 1.551 0.294 -0.436 0.352 -1.633 1.173 0.611 0.279 -0.7 -0.455 -0.497 -1.249 0.366 0.924 1.779 -0.659 1
1.651 -0.281 -1.067 -0.81 -1.849 0.66 -1.781 -0.325 -0.395 -0.826 0.549 0.886 -0.362 -0.603 0.464 0.828 -1.654 1.17 -2.836 -0.684 0.369 0.721 -0.427 0.825 0.958 -1.638 -0.401 1.095 -0.054 0.658 1.282 -0.632 0.04 0.756 -1.829 1.57 0.111 -1.205 -0.985 0.502 -0.995 0.055 -0.391 1.149 0.136 -0.197 1.355 -0.013 -0.175 0.226 -0.87 0.889 -0.676 0.432 -1.143 1.033 2.66 0.432 0.682 -0.409 -0.78 -1.661 0.229 0.552 1.012 1.073 -0.497 -1.172 -0.748 0.145 -1.863 0.704 1.658 -0.312 -0.149 -0.1 2.465 0.789 -1.21 1.112 -0.907 -0.356 -0.705 -0.637 -0.865 -1.017 -0.8 0.969 0.635 1.034 0.705 -0.334 0.108 -1.609 1.307 -0.093 -0.711 -0.436 -0.367 0.236 -1
1.03 1.623 0.194 0.081 -0.296 -0.479 0.273 0.573 -0.32 -1.19 1.545 1.568 -0.662 0.18 1.336 1.245 0.089 -1.056 -0.251 -1.234 -0.434 -1.426 0.093 0.412 0.441 -0.773 1.38 0.195 -0.353 0.452 -0.374 1.878 0.909 1.717 -0.164 -1.744 0.751 1.144 -1.562 0.609 -0.388 1.673 0.505 1.173 1.584 -1.112 0.632 -0.207 -0.235 -0.899 1.474 -0.485 -0.184 0.997 -0.519 -0.471 -0.527 -0.656 0.895 -0.311 1.526 -0.426 -0.313 -0.469 -1.54 2.144 -1.337 0.944 2.453 0.826 0.61 -0.664 0.017 -0.329 0.239 -1.013 -0.752 -1.155 0.322 -1.797 -0.743 0.867 -0.928 0.831 -0.525 0.255 -1.873 0.591 0.145 1.41 -0.434 -0.064 1.887 0.903 0.138 -0.382 0.159 -0.433 0.132 -0.276 -1
0.0050 -1.3 -0.185 -1.217 0.32 0.504 -1.167 -0.459 0.338 0.593 0.411 -0.301 1.086 1.035 -0.383 -1.04 -0.305 0.499 -0.08 1.117 1.016 -0.668 0.814 -0.591 1.264 1.517 0.532 1.34 -1.613 1.456 0.865 0.0080 0.702 -1.141 -1.192 0.513 1.111 0.333 1.208 1.041 0.26 -0.981 0.183 -2.257 -0.848 0.016 -0.834 -0.623 -0.052 1.139 -0.337 -0.293 -0.061 0.0020 -2.322 -0.272 0.363 -1.63 0.432 0.139 0.683 -0.447 -0.188 -1.604 -0.385 -1.117 -0.835 -0.303 0.51 1.202 -0.323 0.056 0.154 0.532 -0.755 1.934 1.046 0.194 0.288 -0.379 -1.153 2.27 -0.058 0.953 0.017 1.673 -1.461 0.082 0.926 0.728 -1.626 -0.536 0.104 -0.329 -0.478 -0.262 -0.837 1.079 1.086 0.684 1
0.135 0.047 -0.835 -0.78 -0.747 0.447 1.582 -0.262 -1.82 0.363 -0.785 -0.626 -0.173 0.336 1.324 -0.276 -1.385 -0.082 -0.149 1.56 0.212 -0.307 -0.389 -1.037 -0.05 1.061 -1.262 -1.879 1.809 0.624 0.304 0.646 0.0030 0.571 1.015 0.106 -0.236 -0.83 2.093 1.005 -1.128 1.653 2.223 -1.502 -3.091 -1.775 -1.185 0.081 0.046 -0.6 0.42 0.76 0.746 -1.853 -1.03 -0.294 0.188 0.703 -0.489 -1.31 1.29 -1.544 0.773 -1.355 0.042 -0.373 0.924 -1.342 0.032 -0.682 0.153 -0.211 0.022 0.18 -0.721 0.013 1.482 0.029 -0.615 0.072 -0.477 -0.833 1.562 0.499 0.016 -1.954 0.199 0.664 -0.336 -1.209 -0.018 2.119 -1.087 -0.456 -2.184 -0.909 1.512 0.208 1.376 -0.034 1
2.3 -0.621 -0.835 -1.376 1.151 -0.616 -1.045 1.973 0.61 1.861 0.213 1.141 0.218 1.125 0.851 -0.182 0.621 0.096 0.419 0.405 -0.51 0.849 0.442 2.417 -0.358 0.67 1.654 -0.831 -1.561 1.669 -0.514 -0.512 0.432 0.045 1.604 -1.075 1.186 0.107 -2.328 -0.493 -0.092 0.081 1.151 -0.561 -1.216 0.222 0.299 -0.062 -1.054 -0.618 -0.124 -1.315 -2.661 0.161 0.625 -0.815 -0.254 -0.768 2.808 0.335 1.633 -1.101 2.573 -1.545 0.566 -1.013 -2.05 1.007 0.638 -0.51 0.308 -0.618 0.56 0.763 1.823 -0.444 -1.979 0.572 -1.139 -1.139 -0.837 -0.214 -1.965 0.794 0.146 0.905 0.897 -0.615 0.827 -0.668 1.478 -0.333 0.826 -0.356 1.087 -0.785 0.979 -1.807 0.483 -0.627 1
-1.891 0.0030 0.952 0.894 -1.061 -0.581 -0.228 0.018 -1.761 -0.23 -2.169 -0.795 -0.342 -0.532 -0.0040 -0.239 -0.761 1.319 -0.518 -1.453 0.324 0.281 0.273 -0.639 0.448 -1.478 0.583 0.446 0.231 0.187 0.712 0.75 -1.297 0.355 -0.661 -0.277 0.304 -1.257 0.912 0.4 0.578 0.602 1.151 -0.401 -0.997 -0.523 0.036 -0.1 2.048 0.526 0.567 -0.095 -0.308 -0.915 -0.764 -0.164 -1.131 -0.137 0.246 0.439 1.086 -2.106 -0.756 -1.434 0.753 0.492 1.622 0.91 -1.51 -0.518 1.09 -0.076 0.106 -0.559 -1.027 0.669 0.506 -0.103 2.339 2.914 1.069 -0.668 -2.079 1.733 -1.225 0.816 -0.016 -1.015 0.789 -0.137 0.254 -0.357 0.167 -0.969 -0.308 -0.805 -0.832 0.868 -0.01 0.315 -1
-0.149 1.354 0.23 0.54 -1.178 -0.804 0.757 -1.671 -0.068 0.277 0.738 -1.914 -1.185 -0.498 -0.96 1.231 -0.485 0.656 -0.015 0.324 -0.337 -1.874 1.106 -1.172 -1.122 -0.197 0.844 0.785 -0.096 0.794 0.478 -0.017 1.22 0.727 0.613 -1.731 0.921 -2.15 1.151 0.469 1.051 -1.798 0.039 -0.488 0.782 2.337 1.287 0.503 -0.306 -1.597 -1.072 1.504 1.233 0.666 -0.934 -0.0070 0.109 -2.021 0.257 1.091 -0.626 -0.043 -1.515 0.723 0.979 -0.051 0.258 0.735 2.991 0.826 -0.5 0.696 2.031 0.107 -0.149 1.039 1.196 0.43 1.03 0.371 0.554 -0.735 -0.823 -1.417 0.671 0.212 0.632 -0.641 1.163 -0.671 -0.229 -0.698 0.365 0.096 0.468 -1.05 -0.242 -1.88 -0.29 -0.728 -1
-0.385 0.38 -0.673 1.262 1.083 2.132 0.125 0.166 -0.45 -0.334 0.021 -1.71 -1.993 -0.25 -0.18 0.455 -0.24 -0.322 -2.428 0.761 -0.391 1.434 -0.811 -1.985 -1.866 -0.163 1.102 -0.039 -0.089 -0.735 -0.122 -0.617 -1.449 1.624 0.095 -1.474 -1.187 0.592 -0.024 1.006 0.032 -0.21 -1.489 -1.092 -1.9 -0.104 -0.29 0.719 -1.03 0.204 0.644 -1.667 -0.162 1.386 -1.07 -0.026 0.585 -1.652 -0.664 -0.247 0.975 0.468 -0.958 -1.875 1.097 1.373 1.134 -1.05 -0.646 -1.423 -0.636 0.076 1.284 0.422 -0.31 -1.863 0.518 -0.783 1.809 -0.021 -0.623 0.517 -0.612 1.199 0.769 -0.58 0.558 0.358 0.802 -0.781 -0.55 1.169 -0.699 -0.534 2.46 0.201 0.947 -0.808 -0.821 0.875 1
-1.454 -0.497 -0.775 -0.337 -0.044 1.845 -1.086 0.347 0.81 -0.436 -0.191 1.541 0.992 1.795 -0.057 -0.45 -1.142 0.109 -0.557 -2.343 1.27 -1.108 1.495 -1.483 0.835 0.81 -1.342 0.907 -3.167 0.696 -0.835 -1.172 0.28 0.211 -0.241 -0.225 0.968 -0.593 0.894 0.0040 -0.0040 0.355 1.072 -2.245 -1.178 1.474 0.231 0.519 -0.625 0.424 0.448 0.29 -0.16 -0.076 -0.886 -0.644 0.81 -0.644 -0.493 -0.99 -1.54 -1.892 -1.694 -0.502 0.899 -0.065 3.813 -1.472 0.796 -0.193 0.627 -0.864 -0.411 -0.196 2.323 -0.113 0.153 0.684 -0.638 -0.578 -1.361 -0.408 0.134 0.538 -0.419 0.934 0.584 -0.978 1.639 -1.481 -1.285 -0.376 0.272 0.113 0.705 -0.333 0.054 -0.59 0.391 -0.363 1
0.705 0.645 0.133 0.776 1.581 0.119 0.595 1.224 -0.045 0.213 -0.569 -1.344 -1.127 0.213 2.251 0.253 1.374 1.695 0.446 1.541 1.366 -1.237 -0.8 -0.06 -0.106 0.336 -1.758 0.253 -0.757 -0.52 -1.157 -1.12 0.546 -1.217 0.68 0.764 -0.859 0.949 0.936 0.282 -1.431 -0.796 -0.235 1.328 -1.004 2.077 0.477 -0.377 0.245 -1.001 0.082 -1.275 1.821 -0.378 -0.236 -0.642 0.673 -0.74 0.191 0.626 2.1 -1.735 -1.864 -0.0040 -0.337 -0.278 -0.162 -0.437 -0.44 0.98 -0.459 0.887 0.5 0.062 0.159 -0.467 -1.12 0.709 2.088 -0.103 -0.679 1.263 -1.404 -1.254 0.834 0.663 -1.088 -0.179 -0.865 0.04 -0.165 -1.641 -0.597 0.411 0.197 -0.077 -0.272 0.657 0.249 0.332 -1
1.074 0.058 -0.184 1.395 1.986 -0.443 0.062 -0.56 -2.485 0.498 -0.76 -0.742 0.691 0.633 -0.783 -0.815 -0.548 1.273 0.127 -0.396 0.016 -0.424 -0.512 1.198 -0.162 0.865 -0.499 0.114 0.731 0.252 -1.428 -0.027 -1.518 -1.515 0.634 -0.19 0.509 1.148 -1.369 0.953 0.86 1.673 -0.088 -0.354 -1.298 -0.2 -0.545 0.684 1.021 1.141 -0.531 0.518 1.696 -0.314 -0.691 -0.431 0.84 -1.282 -0.65 0.211 -0.865 -1.435 0.236 -0.921 -0.594 0.502 1.596 0.384 1.084 0.246 -0.74 -1.232 0.143 0.485 1.036 -0.251 1.538 1.086 -0.413 1.174 -0.421 -0.67 -0.24 0.031 0.608 0.329 0.128 -0.13 0.852 0.461 -0.972 -1.469 3.023 -0.584 2.38 0.684 -1.095 -0.4 0.906 -0.344 1
-1.301 0.068 0.257 1.764 1.375 1.609 0.04 -0.961 1.663 -0.268 0.499 0.263 2.747 0.852 0.813 -0.149 0.21 1.14 1.431 -0.231 1.201 -0.721 -1.273 1.09 -0.133 2.21 -1.152 -1.123 -0.292 -0.255 -2.149 0.641 -0.705 0.877 -1.216 -0.937 0.265 -0.016 -0.947 -0.581 1.143 -0.044 -1.54 -0.854 1.271 0.675 -1.341 -1.513 -0.836 -0.746 -0.382 -0.214 -1.041 -0.281 -0.83 0.448 0.6 -0.596 0.792 -0.312 0.792 0.071 -2.296 1.309 0.832 -0.67 -0.377 0.054 0.344 -1.535 1.403 0.147 0.488 -0.064 -1.773 -0.785 -0.383 -0.286 -0.81 1.355 -0.393 -0.362 -0.482 0.59 0.024 -2.678 -1.206 -0.093 1.003 1.736 0.403 0.183 -0.896 0.059 -0.787 -0.487 -0.784 -1.006 -1.297 -1.729 -1
